payment_id,order_id,payment_type,payment_amount,payment_date,payment_status
4408,4408,cash,798602,2023-07-09,pending
4409,4409,cash,1070781,2026-01-15,completed
4410,4410,upi,344688,2023-02-25,completed
4411,4411,upi,250864,2025-03-23,completed
4412,4412,upi,287371,2023-08-28,completed
4413,4413,upi,2932131,2025-06-12,completed
4414,4414,upi,1771205,2025-10-08,failed
4415,4415,cash,32628,2025-09-25,return
4416,4416,cash,2065173,2024-10-07,completed
4417,4417,upi,21895,2024-03-19,completed
4418,4418,upi,1766105,2023-03-25,pending
4419,4419,upi,317825,2025-07-14,completed
4420,4420,upi,200552,2023-04-20,return
4421,4421,cash,215062,2025-01-09,completed
4422,4422,upi,725957,2026-02-25,completed
4423,4423,cash,1197733,2024-03-05,completed
4424,4424,cash,60620,2025-12-13,completed
4425,4425,cash,864304,2024-12-31,completed
4426,4426,upi,729211,2023-07-05,completed
4427,4427,card,761148,2023-12-13,completed
4428,4428,cash,823038,2024-01-16,completed
4429,4429,cash,48140,2024-02-19,completed
4430,4430,card,320370,2024-09-15,completed
4431,4431,card,47016,2023-10-11,return
4432,4432,upi,105492,2025-04-10,pending
4433,4433,upi,1378966,2024-03-29,completed
4434,4434,upi,1660935,2024-03-24,completed
4435,4435,upi,125373,2024-01-18,completed
4436,4436,card,1210610,2025-06-12,completed
4437,4437,upi,2080550,2024-09-11,completed
4438,4438,card,776529,2025-09-03,completed
4439,4439,card,799403,2026-02-17,pending
4440,4440,cash,1617821,2024-05-05,completed
4441,4441,upi,34678,2023-08-04,completed
4442,4442,upi,1527415,2025-11-24,failed
4443,4443,upi,589210,2025-03-16,completed
4444,4444,cash,1953003,2023-05-15,completed
4445,4445,upi,392741,2023-11-16,failed
4446,4446,upi,139970,2023-05-25,completed
4447,4447,card,250014,2024-09-27,completed
4448,4448,upi,199949,2026-03-31,completed
4449,4449,card,229695,2024-03-06,completed
4450,4450,upi,967458,2025-06-21,pending
4451,4451,card,1156100,2023-06-14,pending
4452,4452,card,838360,2023-03-09,completed
4453,4453,cash,1389043,2025-10-27,completed
4454,4454,upi,1997383,2023-10-26,completed
4455,4455,cash,507296,2026-04-12,completed
4456,4456,cash,1362296,2026-04-24,failed
4457,4457,card,688965,2023-07-24,failed
4458,4458,card,388137,2023-01-10,pending
4459,4459,upi,1273116,2023-11-12,completed
4460,4460,cash,123543,2025-10-19,completed
4461,4461,upi,1145536,2023-12-04,completed
4462,4462,card,1065389,2023-05-27,pending
4463,4463,upi,589366,2026-03-09,completed
4464,4464,card,2433259,2025-06-28,completed
4465,4465,upi,1102356,2024-12-29,failed
4466,4466,cash,27994,2024-06-06,completed
4467,4467,cash,1308900,2023-02-26,pending
4468,4468,card,867604,2024-07-10,completed
4469,4469,card,221310,2025-07-10,completed
4470,4470,card,177628,2023-03-30,completed
4471,4471,upi,539396,2024-07-27,completed
4472,4472,upi,569863,2024-02-21,completed
4473,4473,upi,144135,2023-05-16,completed
4474,4474,card,1290214,2026-06-20,completed
4475,4475,card,187523,2025-04-21,completed
4476,4476,upi,117166,2024-10-14,return
4477,4477,upi,2044973,2023-06-23,completed
4478,4478,upi,218938,2024-10-25,completed
4479,4479,upi,2250802,2023-08-07,completed
4480,4480,upi,1197280,2025-10-01,completed
4481,4481,card,570658,2023-04-24,completed
4482,4482,upi,242549,2025-10-11,completed
4483,4483,card,980066,2025-12-05,completed
4484,4484,card,390273,2024-10-26,completed
4485,4485,upi,1496739,2024-10-09,completed
4486,4486,upi,355689,2024-11-29,completed
4487,4487,cash,244985,2023-10-19,pending
4488,4488,upi,717825,2024-07-30,completed
4489,4489,upi,702906,2024-11-28,completed
4490,4490,card,1682365,2023-10-26,completed
4491,4491,cash,4967,2023-09-18,completed
4492,4492,card,1098868,2024-12-19,completed
4493,4493,cash,816611,2026-06-30,completed
4494,4494,cash,428187,2025-07-22,completed
4495,4495,upi,1311159,2025-09-30,completed
4496,4496,card,420516,2023-11-19,pending
4497,4497,upi,1317528,2023-10-12,pending
4498,4498,card,384664,2025-12-25,failed
4499,4499,upi,2292745,2023-11-20,completed
4500,4500,cash,1439699,2023-11-24,failed
4501,4501,upi,36868,2025-06-26,return
4502,4502,card,1348753,2023-07-05,completed
4503,4503,card,476642,2025-01-24,completed
4504,4504,card,580575,2025-10-09,completed
4505,4505,upi,437936,2023-11-18,completed
4506,4506,upi,3389530,2025-08-02,completed
4507,4507,card,268892,2025-02-10,completed
4508,4508,upi,340904,2025-10-06,completed
4509,4509,upi,150866,2024-09-23,completed
4510,4510,upi,692568,2024-09-01,completed
4511,4511,upi,700158,2023-02-08,completed
4512,4512,cash,420629,2023-02-23,completed
4513,4513,cash,1951200,2024-09-11,completed
4514,4514,upi,1529129,2025-02-06,completed
4515,4515,upi,1823766,2024-05-03,completed
4516,4516,upi,740098,2025-07-24,return
4517,4517,cash,496138,2026-04-12,completed
4518,4518,cash,394068,2023-01-11,completed
4519,4519,upi,1227849,2024-08-22,completed
4520,4520,upi,568420,2023-12-26,completed
4521,4521,upi,124736,2025-04-10,completed
4522,4522,upi,315036,2024-03-04,completed
4523,4523,cash,3181682,2023-07-31,completed
4524,4524,card,346977,2023-03-01,pending
4525,4525,card,21099,2025-12-04,completed
4526,4526,card,1730617,2023-12-15,completed
4527,4527,upi,339152,2024-12-20,return
4528,4528,card,1438059,2024-05-26,completed
4529,4529,upi,454946,2024-07-28,completed
4530,4530,card,888103,2025-02-17,return
4531,4531,card,1034967,2023-06-08,completed
4532,4532,cash,818286,2025-11-24,completed
4533,4533,card,282409,2025-07-07,completed
4534,4534,upi,80903,2025-09-22,completed
4535,4535,upi,853505,2023-04-15,completed
4536,4536,cash,815766,2023-11-10,completed
4537,4537,upi,912728,2025-04-25,failed
4538,4538,card,229375,2024-06-26,completed
4539,4539,upi,1170476,2025-10-29,completed
4540,4540,card,1142282,2024-10-13,pending
4541,4541,upi,751534,2024-01-24,completed
4542,4542,upi,791297,2026-02-17,return
4543,4543,cash,1434048,2026-07-14,completed
4544,4544,upi,66561,2024-02-24,completed
4545,4545,cash,1137142,2025-12-13,completed
4546,4546,upi,530277,2023-08-23,completed
4547,4547,upi,70835,2025-06-23,failed
4548,4548,upi,958790,2025-02-16,return
4549,4549,card,278504,2023-01-27,completed
4550,4550,upi,496547,2023-05-10,completed
4551,4551,upi,534711,2023-09-08,completed
4552,4552,card,271325,2024-10-10,completed
4553,4553,upi,217334,2025-02-17,return
4554,4554,upi,1020085,2025-11-26,completed
4555,4555,upi,204421,2026-03-05,completed
4556,4556,cash,531912,2025-12-13,completed
4557,4557,card,415716,2025-03-15,completed
4558,4558,card,924001,2026-02-28,completed
4559,4559,upi,442114,2026-01-17,completed
4560,4560,cash,1832543,2026-03-21,completed
4561,4561,cash,2444425,2026-04-10,completed
4562,4562,upi,1879702,2025-01-12,failed
4563,4563,card,402459,2024-04-20,completed
4564,4564,cash,165805,2024-06-15,completed
4565,4565,upi,1610055,2023-09-04,completed
4566,4566,upi,129269,2025-05-22,completed
4567,4567,card,261925,2025-02-10,completed
4568,4568,card,512366,2023-09-03,completed
4569,4569,cash,569943,2024-10-16,pending
4570,4570,card,205730,2023-06-03,completed
4571,4571,upi,728711,2024-07-23,completed
4572,4572,card,1752013,2026-03-31,completed
4573,4573,upi,4644,2023-05-22,completed
4574,4574,cash,357888,2023-03-31,completed
4575,4575,card,466035,2024-10-13,completed
4576,4576,upi,162812,2024-12-31,completed
4577,4577,upi,391746,2025-02-13,completed
4578,4578,upi,1518490,2025-01-07,completed
4579,4579,cash,1416431,2023-09-23,completed
4580,4580,upi,1704859,2025-06-03,completed
4581,4581,card,678374,2025-11-20,completed
4582,4582,cash,520066,2023-06-27,completed
4583,4583,upi,724635,2025-07-18,completed
4584,4584,card,551289,2023-01-25,pending
4585,4585,upi,261023,2024-06-19,completed
4586,4586,upi,975190,2024-04-03,return
4587,4587,upi,688366,2023-09-29,failed
4588,4588,upi,744680,2023-03-20,pending
4589,4589,upi,628061,2025-08-24,return
4590,4590,cash,556836,2024-05-14,completed
4591,4591,upi,563208,2023-08-26,completed
4592,4592,card,1045141,2023-12-25,failed
4593,4593,upi,967776,2023-07-31,completed
4594,4594,card,881603,2023-12-26,failed
4595,4595,card,330383,2025-03-07,pending
4596,4596,cash,585729,2025-09-26,completed
4597,4597,cash,229712,2024-09-24,completed
4598,4598,card,95722,2026-07-16,completed
4599,4599,cash,213602,2024-08-28,completed
4600,4600,upi,165295,2025-12-08,completed
4601,4601,upi,527868,2023-09-23,completed
4602,4602,cash,1144449,2026-03-04,pending
4603,4603,card,511141,2025-12-10,completed
4604,4604,upi,1535046,2026-07-25,completed
4605,4605,cash,1701163,2023-09-19,completed
4606,4606,upi,1308831,2023-06-15,failed
4607,4607,card,1045340,2023-11-07,completed
4608,4608,card,846491,2024-06-08,completed
4609,4609,upi,635069,2023-01-19,completed
4610,4610,card,384936,2025-11-15,completed
4611,4611,upi,488957,2026-07-16,completed
4612,4612,card,2827165,2025-10-27,completed
4613,4613,upi,862854,2026-07-12,failed
4614,4614,card,2908485,2024-12-29,failed
4615,4615,card,1221402,2024-06-09,completed
4616,4616,cash,1437028,2025-03-10,completed
4617,4617,card,46845,2024-09-19,failed
4618,4618,upi,804774,2023-11-02,failed
4619,4619,upi,804680,2023-08-30,completed
4620,4620,upi,501241,2024-06-14,pending
4621,4621,card,364091,2024-06-28,failed
4622,4622,card,412848,2024-07-07,completed
4623,4623,card,287166,2024-12-17,completed
4624,4624,upi,74540,2023-11-24,completed
4625,4625,upi,81186,2024-03-30,completed
4626,4626,upi,1184145,2025-03-29,completed
4627,4627,card,84848,2026-02-03,failed
4628,4628,upi,875686,2026-03-28,completed
4629,4629,card,722996,2024-03-25,completed
4630,4630,upi,84240,2026-03-09,completed
4631,4631,cash,753792,2025-01-09,completed
4632,4632,upi,78670,2026-03-31,completed
4633,4633,upi,1528500,2024-09-28,completed
4634,4634,upi,1609968,2026-04-16,pending
4635,4635,upi,445722,2025-11-08,completed
4636,4636,upi,519201,2024-08-27,completed
4637,4637,card,543591,2023-04-18,completed
4638,4638,upi,788968,2024-01-12,completed
4639,4639,upi,1403884,2023-07-31,pending
4640,4640,card,941675,2026-06-25,completed
4641,4641,upi,1220985,2025-11-14,completed
4642,4642,card,2594435,2023-03-19,completed
4643,4643,upi,1118435,2024-09-25,completed
4644,4644,cash,375480,2025-05-03,completed
4645,4645,upi,883340,2025-01-20,completed
4646,4646,upi,1090977,2024-02-20,failed
4647,4647,upi,141426,2023-10-09,completed
4648,4648,cash,1405360,2026-05-12,completed
4649,4649,upi,80061,2023-11-11,completed
4650,4650,upi,1214386,2024-11-10,completed
4651,4651,cash,1657884,2025-01-18,completed
4652,4652,cash,188626,2023-10-17,completed
4653,4653,card,330558,2025-11-13,completed
4654,4654,card,1348413,2023-02-05,completed
4655,4655,cash,301785,2026-03-25,completed
4656,4656,cash,46969,2026-07-18,completed
4657,4657,upi,1229411,2026-07-26,completed
4658,4658,cash,641797,2024-03-16,completed
4659,4659,upi,133896,2026-06-27,completed
4660,4660,cash,109042,2024-07-11,completed
4661,4661,card,4202,2026-02-16,completed
4662,4662,cash,182022,2024-02-15,completed
4663,4663,upi,590104,2025-01-30,completed
4664,4664,card,2667281,2024-12-24,completed
4665,4665,upi,505671,2024-09-12,completed
4666,4666,cash,1603261,2025-02-03,completed
4667,4667,cash,510735,2025-10-30,completed
4668,4668,upi,1247121,2024-11-29,pending
4669,4669,card,812792,2024-07-19,completed
4670,4670,cash,222233,2026-03-30,completed
4671,4671,upi,3035991,2023-06-13,completed
4672,4672,upi,2291946,2025-10-02,completed
4673,4673,upi,573682,2024-04-05,completed
4674,4674,upi,1014392,2026-06-27,completed
4675,4675,card,1566855,2025-02-03,completed
4676,4676,cash,118618,2025-04-11,completed
4677,4677,card,1021600,2023-07-08,completed
4678,4678,card,1530055,2023-03-30,pending
4679,4679,card,508411,2023-09-11,pending
4680,4680,card,804778,2025-05-14,completed
4681,4681,upi,1131357,2024-06-13,return
4682,4682,upi,1400534,2026-01-18,completed
4683,4683,upi,23243,2024-08-15,completed
4684,4684,cash,995388,2025-06-11,failed
4685,4685,cash,735651,2023-03-14,failed
4686,4686,cash,806647,2023-01-31,completed
4687,4687,card,1282064,2024-02-21,completed
4688,4688,card,544047,2024-12-25,completed
4689,4689,card,844031,2024-08-15,completed
4690,4690,card,1210407,2024-11-30,completed
4691,4691,cash,169168,2024-01-10,completed
4692,4692,card,466369,2023-10-29,completed
4693,4693,upi,588923,2023-11-05,completed
4694,4694,card,319330,2025-05-23,completed
4695,4695,upi,839032,2025-04-16,completed
4696,4696,upi,457805,2025-12-16,completed
4697,4697,upi,1455205,2024-08-09,completed
4698,4698,cash,267760,2026-01-17,completed
4699,4699,cash,114633,2025-12-02,completed
4700,4700,card,363204,2024-06-28,completed
4701,4701,card,131221,2023-06-19,completed
4702,4702,card,1437611,2024-01-25,completed
4703,4703,card,2009589,2023-05-24,completed
4704,4704,upi,1266916,2024-04-13,completed
4705,4705,upi,143332,2024-02-26,pending
4706,4706,cash,140935,2024-09-23,completed
4707,4707,card,570322,2026-07-19,completed
4708,4708,upi,561719,2025-04-17,completed
4709,4709,upi,1174484,2024-09-09,completed
4710,4710,cash,113926,2024-01-06,completed
4711,4711,cash,1420329,2024-05-12,completed
4712,4712,upi,1666562,2024-06-18,completed
4713,4713,card,536087,2023-07-31,completed
4714,4714,cash,418974,2023-09-24,completed
4715,4715,card,1034530,2025-11-23,failed
4716,4716,card,904281,2023-06-26,completed
4717,4717,card,594011,2023-01-03,completed
4718,4718,card,28516,2023-02-08,completed
4719,4719,card,722918,2026-03-02,completed
4720,4720,card,1017858,2026-05-23,pending
4721,4721,upi,212023,2026-05-19,completed
4722,4722,card,844802,2026-01-29,completed
4723,4723,cash,2013407,2023-12-08,pending
4724,4724,upi,739011,2025-07-14,completed
4725,4725,cash,1571483,2024-08-21,return
4726,4726,upi,532775,2025-06-20,completed
4727,4727,upi,817009,2026-05-06,completed
4728,4728,upi,735986,2024-08-30,completed
4729,4729,cash,208705,2024-09-08,failed
4730,4730,upi,1362354,2023-08-30,completed
4731,4731,upi,704762,2025-07-17,completed
4732,4732,upi,483502,2023-02-14,completed
4733,4733,card,2481020,2024-10-31,completed
4734,4734,cash,1761878,2023-06-26,completed
4735,4735,upi,1189913,2024-03-02,failed
4736,4736,upi,674815,2024-08-21,failed
4737,4737,upi,1251139,2024-09-05,completed
4738,4738,cash,1705375,2025-07-19,pending
4739,4739,upi,1184759,2023-06-24,completed
4740,4740,cash,1888525,2023-05-16,completed
4741,4741,cash,864297,2026-02-22,completed
4742,4742,upi,547174,2026-04-23,failed
4743,4743,upi,42568,2024-06-21,completed
4744,4744,card,247252,2026-03-20,completed
4745,4745,card,13686,2023-02-08,pending
4746,4746,cash,166580,2023-07-02,pending
4747,4747,cash,210325,2023-05-17,completed
4748,4748,card,216067,2023-10-04,completed
4749,4749,upi,199162,2025-03-03,completed
4750,4750,upi,2265165,2025-01-04,completed
4751,4751,cash,665610,2025-09-11,pending
4752,4752,upi,247430,2025-07-18,completed
4753,4753,upi,256886,2024-12-09,pending
4754,4754,upi,1691975,2023-04-23,completed
4755,4755,upi,94118,2023-06-30,completed
4756,4756,upi,361025,2023-06-24,completed
4757,4757,card,1246742,2025-03-04,completed
4758,4758,upi,146407,2024-01-05,completed
4759,4759,upi,4967,2023-04-23,completed
4760,4760,cash,1426008,2025-05-22,return
4761,4761,card,1349222,2024-07-17,completed
4762,4762,card,769999,2024-04-08,completed
4763,4763,card,201316,2024-02-11,completed
4764,4764,cash,971041,2023-01-21,completed
4765,4765,cash,1233194,2023-09-28,completed
4766,4766,upi,85275,2024-07-22,completed
4767,4767,cash,403100,2026-05-25,completed
4768,4768,cash,1764136,2023-03-11,completed
4769,4769,upi,193899,2024-10-19,completed
4770,4770,upi,1085127,2024-07-31,failed
4771,4771,cash,814330,2026-01-31,completed
4772,4772,upi,819052,2023-03-06,completed
4773,4773,cash,1074140,2026-04-08,completed
4774,4774,card,269303,2024-03-15,completed
4775,4775,card,349723,2024-12-03,pending
4776,4776,upi,539303,2024-08-01,completed
4777,4777,upi,33265,2024-04-05,completed
4778,4778,upi,939081,2024-12-06,completed
4779,4779,upi,295311,2026-06-18,pending
4780,4780,card,50187,2024-04-29,failed
4781,4781,upi,36844,2025-08-08,completed
4782,4782,upi,1612565,2025-11-29,completed
4783,4783,card,429498,2023-10-24,pending
4784,4784,upi,395722,2023-09-30,completed
4785,4785,card,1082037,2024-09-10,completed
4786,4786,card,282106,2023-02-19,pending
4787,4787,card,1468793,2024-07-29,completed
4788,4788,card,708123,2024-10-01,completed
4789,4789,upi,430306,2024-12-15,completed
4790,4790,card,545394,2023-05-26,completed
4791,4791,card,1384883,2023-03-03,completed
4792,4792,upi,37758,2025-07-24,completed
4793,4793,card,149662,2025-02-11,completed
4794,4794,upi,1191907,2024-12-31,completed
4795,4795,card,1402006,2023-01-16,pending
4796,4796,upi,92452,2023-11-17,completed
4797,4797,upi,330338,2026-05-22,completed
4798,4798,upi,76284,2025-01-29,completed
4799,4799,upi,54618,2024-10-27,completed
4800,4800,upi,372840,2024-04-18,completed
4801,4801,upi,1514566,2026-07-22,completed
4802,4802,upi,743322,2023-10-31,completed
4803,4803,upi,271328,2024-03-19,failed
4804,4804,cash,2710745,2023-07-16,completed
4805,4805,upi,136312,2024-05-27,completed
4806,4806,card,1292803,2026-02-01,completed
4807,4807,card,113563,2025-03-27,completed
4808,4808,cash,188141,2025-12-26,completed
4809,4809,cash,2251507,2024-06-19,completed
4810,4810,card,111648,2026-06-11,failed
4811,4811,cash,1350671,2025-09-22,pending
4812,4812,upi,1294926,2026-02-23,failed
4813,4813,upi,645582,2023-12-28,completed
4814,4814,cash,997993,2023-01-15,completed
4815,4815,card,1783040,2023-06-23,pending
4816,4816,upi,912519,2025-11-12,failed
4817,4817,card,276444,2024-09-13,completed
4818,4818,upi,578669,2024-02-18,completed
4819,4819,cash,250862,2024-08-21,failed
4820,4820,cash,133028,2023-05-21,completed
4821,4821,upi,87302,2023-02-13,completed
4822,4822,upi,517183,2023-09-06,completed
4823,4823,card,458304,2025-08-25,completed
4824,4824,card,1332695,2025-09-20,completed
4825,4825,upi,1148250,2025-09-26,completed
4826,4826,upi,114830,2025-01-30,completed
4827,4827,upi,628775,2025-12-19,completed
4828,4828,upi,145368,2023-10-13,completed
4829,4829,card,419690,2024-10-07,completed
4830,4830,upi,998951,2024-05-26,return
4831,4831,cash,722046,2024-11-22,completed
4832,4832,upi,742539,2023-06-07,completed
4833,4833,cash,201861,2025-09-19,failed
4834,4834,card,1094162,2023-10-02,pending
4835,4835,cash,291830,2023-09-27,completed
4836,4836,upi,310310,2024-09-30,completed
4837,4837,upi,17698,2025-02-23,completed
4838,4838,upi,1919935,2025-03-06,completed
4839,4839,upi,1316418,2026-05-20,failed
